id,Name,Univ,Year,Country,Title,Advisor,Students
79458,Patrick Russell Sheppard,Cornell University,1985,UnitedStates,The Dirichlet Principle and Finite Energy Solutions of the Discrete Dirichlet Problem,['17507'],[]
39503,Yuan-Chung  Sheu,Cornell University,1993,UnitedStates,On Path Properties of Superdiffusions,['17507'],[]
79449,Mikhail Grigoryevtsh Shur,Lomonosov Moscow State University,1963,Russia,Some Problems in the Theory of Markov Processes,['17507'],"['83834', '83835', '83833']"
47712,Anatoli V. Skorokhod,Lomonosov Moscow State University,1962,Russia,,['17507'],"['83865', '83858', '83866', '83845', '83873', '83871', '83844', '83883', '83839', '83878', '83836', '51758', '83849', '47702', '83859', '83881', '83863', '83886', '83852', '83860', '83867', '83851', '83847', '83879', '52315', '83837', '83862', '83872', '83882', '83846', '83877', '83884', '83887', '83853', '83843', '83850', '77575', '83874', '83868', '83864', '83880', '83848', '83854', '83861', '83869', '83869', '83876', '83841', '83842', '52311', '83856', '83838', '83870', '83888', '83885', '83840', '83857', '83875']"
79456,Michael I. Taksar,Cornell University,1979,UnitedStates,Translation Invariant Regenerative Sets and Subprocesses of Markov Processes,['17507'],"['83919', '83920', '1388', '83918']"
75422,Valery Nicolayevitsh Tutubalin,Lomonosov Moscow State University,1963,Russia,Limit Behaviour of Measure Convolutions on Some Homogeneous Spaces,['17507'],"['83925', '83924', '83926', '83923', '83922', '83921']"
51555,Robert Joseph Vanderbei,Cornell University,1981,UnitedStates,Toward a Stochastic Calculus for Several Brownian Motions,"['17507', '5129']","['59882', '75504', '204433', '197056', '260112', '260111', '197054', '75505']"
45083,Èrnest Borisovich Vinberg,Lomonosov Moscow State University,1962,Russia,,"['17507', '23172']","['83936', '79852', '83928', '83938', '83947', '163360', '83939', '247332', '83943', '83929', '83952', '37054', '83940', '158164', '172025', '83949', '132189', '83932', '83941', '155255', '83942', '79455', '83950', '83937', '158159', '83951', '83934', '83930', '83944', '158156', '83945', '83931', '158155', '158157', '158160', '83953', '83948', '83946', '83954', '83927', '83955', '83933', '158158']"
79448,V. A. Volkonskii,Lomonosov Moscow State University,,Russia,,['17507'],[]
44129,Alexander D. Wentzell,Lomonosov Moscow State University,1964,Russia,,['17507'],"['83964', '83965', '40371', '83966', '83967', '160371']"
75435,Wei-Shih  Yang,Cornell University,1984,UnitedStates,Simon-Lieb Inequality for Phi-4 Theory in Two Dimensions,"['17507', '6480']","['72925', '97821', '109582', '83968', '166285', '40183']"
137548,Anton Adamovich Tynovsky,Institute of Mathematics of National Academy of Sciences of Ukraine,1966,Ukraine,,['17509'],[]
75514,Aleksy  Tralle,Belorussian State University,1985,Belarus,Submanifolds of Generalized Symmetric Spaces,['87888'],"['182605', '198995', '75545', '87890', '142260', '158264']"
95099,Evgeny Vitelievich Maikov,Lomonosov Moscow State University,1965,Russia,,['17510'],[]
228302,Viktor Pavlovich Maslov,Lomonosov Moscow State University,1957,Russia,Singular perturbation theory,['17510'],"['23966', '228301', '227671']"
94903,Dmitry Petrovich Zhelobenko,Steklov Institute of Mathematics,1962,Russia,,['17510'],['116728']
173871,Georgiy Maksimovich Adelson-Velsky,Lomonosov Moscow State University,1949,Russia,Spectral Analysis of Ring of Bounded Linear Operators,['17512'],[]
6269,Juan Carlos Álvarez-Paiva,"Rutgers University, New Brunswick",1995,UnitedStates,The Symplectic Geometry of Spaces of Geodesics,"['5822', '17512']","['87119', '93472']"
85896,Felix Aleksandrovich Berezin,Lomonosov Moscow State University,1957,Russia,,['17512'],"['127907', '100022', '118324', '159781', '87521', '92467', '92765']"
18743,Joseph N. Bernstein,Lomonosov Moscow State University,1972,Russia,,['17512'],"['147708', '87772', '69564', '85646', '139216', '18760', '53163', '214435', '214436', '139215', '99855', '100476', '260246', '177510', '100477', '18761', '87773', '92021', '217208', '42004']"
89558,Vladimir Andreevich Borovikov,Lomonosov Moscow State University,1958,Russia,,['17512'],"['134576', '128179', '134575']"
106300,Leonid Aleksandrovich Diky,Lomonosov Moscow State University,1956,Russia,,['17512'],[]
106301,Vitalii Arsenievich Ditkin,Lomonosov Moscow State University,1938,Russia,,['17512'],['107652']
74365,Mikhail Vasilevich Fedoryuk,Lomonosov Moscow State University,1960,Russia,,['17512'],"['86244', '92943', '169507']"
171005,Valentina Alekseevna Golubeva,,,None,,['17512'],[]
44006,Alexander B. Goncharov,"Sobolev Institute of Mathematics, Novosibirsk",1987,Russia,,['17512'],"['250764', '203482', '250763', '23044', '78482', '108107', '22535', '186468', '23046', '238903', '38097']"
110419,Aleksei Dzhermenovich Gvishiani,Lomonosov Moscow State University,1974,Russia,,['17512'],[]
84448,Tanya  Khovanova,Lomonosov Moscow State University,1988,Russia,,['17512'],[]
128879,Yakov Isaevich Khurgin,Lomonosov Moscow State University,1948,Russia,,['17512'],"['160784', '188542']"
25063,Alexandre Aleksandrovich Kirillov,Lomonosov Moscow State University,1962,Russia,Unitary representations of nilpotent Lie groups,['17512'],"['42010', '42011', '42018', '42007', '59763', '41994', '42028', '42042', '42003', '42015', '42037', '42017', '41998', '41991', '46807', '42019', '42027', '42014', '42024', '18751', '42012', '42038', '42009', '42005', '187198', '42032', '48248', '23125', '42033', '42023', '42025', '42034', '42020', '42035', '42039', '154874', '41996', '41993', '42031', '95585', '42006', '161986', '94751', '42040', '59768', '41997', '152962', '42008', '42021', '41999', '42002', '42013', '83707', '42026', '42001', '42029', '41990', '42045', '42036', '41995', '42004']"
135979,Valentin Izrailevich Krinsky,Lomonosov Moscow State University,1965,Russia,,['17512'],[]
91161,Victor Borisovich Lidskii,Lomonosov Moscow State University,1954,Russia,Questions of Spectral Theory For Systems of Second Order Differential Equations,['17512'],"['107549', '138307', '107669', '107670', '138312', '135634', '107551', '138308', '107550']"
91200,Albert Makarievich Molchanov,Lomonosov Moscow State University,1952,Russia,A Criterion for the Discreteness of the Spectrum of a Second-Order Differential Equation,['17512'],"['170606', '170608', '170596', '170605', '170607', '170599', '170616', '170611', '170600', '170597', '170592', '170593', '170609', '86406', '90281', '170598', '170617', '170619', '170602', '170594', '170603']"
105787,Vladimir Solomonovich Retakh,Lomonosov Moscow State University,1973,Russia,,['17512'],"['176014', '223320', '34131', '201773']"
22253,Georgiy Evgenievich Shilov,Lomonosov Moscow State University,1954,Russia,,['17512'],"['88743', '116094', '81093', '92519', '36567', '87669', '22302', '87701', '73790', '92966', '45080', '13823', '11652', '58609', '55993', '14100', '36712', '231639', '92518', '87668', '126774', '81094', '82673']"
76147,Èmmanuil Èlievich Shnol',Lomonosov Moscow State University,1955,Russia,On Behaviour of Eigefunctions of the Schrödinger Equation,['17512'],"['170608', '99634', '171036', '76170', '171039', '171040']"
161386,Yuli Anatoljevitch Shreider,Lomonosov Moscow State University,1950,Russia,Maximal ideals in rings of measures with convolution,['17512'],['102191']
18879,Mikhail  Smirnov,Princeton University,1995,UnitedStates,"Combinatorial Formulas For Characteristic Classes, And  Localization Of Secondary Topological Invariants","['17512', '18853']",[]
70200,Endre  Szemerédi,Lomonosov Moscow State University,,Russia,,['17512'],"['70283', '70280', '216399', '163696', '70284', '163573', '257639', '70285', '257640', '69758', '205778', '70281', '70282', '70361', '69759']"
107031,Mikhail L'vovich Tseitlin,Lomonosov Moscow State University,,Russia,,['17512'],[]
42004,Andrey V. Zelevinsky,Lomonosov Moscow State University,1978,Russia,,"['25063', '17512', '18743']","['168708', '154782', '69728', '149788', '95508', '34070', '172584', '175872']"
140604,Maxim V. Zyskin,"Rutgers University, New Brunswick",1996,UnitedStates,"Integrable Equations, and Nonlinear Fourier, Radon and Abel Transforms","['140603', '17512']",['155102']
148343,L. I. Galtchouk,Lomonosov Moscow State University,1972,Russia,,"['17541', '45649']","['186898', '186899', '148084', '186896', '186897']"
45275,Valery  Korobov,Lomonosov Moscow State University,1969,Russia,"The methods of Solving the Problems of Synthesis, Controllability",['45649'],"['227306', '100618', '100547', '100548', '100542', '100543', '66304', '100544', '66127', '226673', '45004', '100545', '100546']"
190246,Valeriy Ivanovich Afanasyev,,,None,,['17516'],[]
190248,Alexander  Shklyaev,,,None,,['17516'],[]
156317,Nikolay G. Moshchevitin,Lomonosov Moscow State University,1994,Russia,Application of Number-Theoretical methods to some problems of Classic mechanics,['17517'],"['162005', '211955', '213046', '211952', '162006', '189863', '162002', '156318', '217573', '213045', '211954', '211953']"
88056,Alexei V. Tsygvintsev,Lomonosov Moscow State University,2001,Russia,On the Meromorphic Non-Integrability of the Planar Three-Body Problem,"['17517', '133716']",['179604']
264671,Igor Vladimirovich Bezdenezhnykh,Lomonosov Moscow State University,1992,Russia,Logical model of object matching in information systems,['49527'],[]
204243,Alexander Mikhailovich Iglitsky,Lomonosov Moscow State University,2006,Russia,"Development of models, algorithms and software for the problems of the noise-proof control of temperature and humidity of the grain mass","['49527', '204242']",[]
49549,Andrey Alexandrovich Kuzichev,Lomonosov Moscow State University,1986,Russia,On Methods of Representation of Formal Arithmetic in Combinatorially Complete Systems,"['17546', '49527']",[]
235962,Sergey Leonovich Nikogosov,Lomonosov Moscow State University,,Russia,,"['98102', '49527']",[]
49536,Leonid Vasil'evich Shabunin,Lomonosov Moscow State University,1975,Russia,Some Mass Problems in Pure Combinatory Logic Calculi,"['49527', '17546']",[]
199942,Viacheslav  Wolfengagen,Moscow Engineering Physics Institute,1977,Russia,Theoretical and engineering methods for designing relational data banks in automated control systems,"['199941', '49527', '199941', '49527']",[]
25184,Albert Ronald da Silva Meyer,Harvard University,1972,UnitedStates,On Complex Recursive Functions,['13297'],"['81222', '69374', '81223', '81224', '81282', '81225', '77949', '39665', '40889', '18992', '64858', '81226', '61151', '61150', '14774', '17519', '41460', '81227', '81228', '2435', '77166', '81229', '61152', '39420', '81230', '81231', '61147']"
8665,Gene  Itkis,Boston University,1993,UnitedStates,,['17519'],['132758']
168045,Siva Raj Rajagopalan,Brown University,1996,UnitedStates,Hard-on-average problems and their applications,['17519'],[]
167849,Ramarathnam  Venkatesan,Boston University,1990,UnitedStates,Average Case intractability,['17519'],[]
58997,Yuri L. Ershov,Novosibirsk State University,1963,Russia,On Decidabiliity of Elementary Theories,['17520'],"['159469', '59029', '261652', '205009', '130081', '115890', '90749', '90749', '120545']"
93910,Viktor Mikhaylovich Glushkov,Ural State University,1951,Russia,Locally Nilpotent Torsion-Free Groups with the Conditions of Breakage for Some Chains of Subgroups,"['53007', '17520']","['125149', '172991', '58674', '172990', '173238']"
130620,Igor Andreevich Lavrov,"Sobolev Institute of Mathematics, Novosibirsk",1963,Russia,Unsolvable of some Elementary Theories,['17520'],[]
88853,Larisa L'vovna Maksimova,Novosibirsk State University,1968,Russia,Logical Calculi of Strict Implication,['17520'],"['163467', '126395', '126396', '126392', '126393', '90750', '126391', '126390']"
90739,Dmitrii Matveevich Smirnov,Ivanovo Pedagogical Institute,1951,Russia,,['17520'],"['90740', '92724', '126392']"
57466,Michael Abramovich Taitslin,"Sobolev Institute of Mathematics, Novosibirsk",1963,Russia,Some problems in elementary theory of algebraic systems,['17520'],"['61235', '61240', '61238', '61239', '61237']"
134246,Jens  Brage,Stockholm University,2006,Sweden,A Natural Interpretation of Classical Proofs,['20640'],[]
106479,Jesper  Carlström,Stockholm University,2005,Sweden,Partiality and Choice: Foundational Contributions,['20640'],[]
134054,Johan Georg Granström,Uppsala Universitet,2009,Sweden,Reference and Computation in Intuitionistic Type Theory,"['105428', '20640']",[]
101786,Aarne  Ranta,Helsingin yliopisto,1990,Finland,Studies in Constructive Semantics,['20640'],"['162059', '204202', '204215', '204228', '204203', '113519', '76368', '102260', '246092', '102261', '204208', '204216']"
34788,Jan  Smith,Göteborg Universitet,1978,Sweden,On the relation between a type theoretic and a logical formulation of  the theory of constructions,['20640'],['265988']
106051,Rolf  Sundberg,Stockholm University,1972,Sweden,Maximum Likelihood Theory and Applications for Distributions Generated when Observing a Function of an Exponential Family Variable,['20640'],"['143025', '172662', '172663', '243045', '172661', '107276']"
139777,Yuri Mikhailovich Ermol'ev,Institute of Mathematics of National Academy of Sciences of Ukraine,1964,Ukraine,,['17526'],['127649']
134411,Naum Zuselevich Shor,Institute of Mathematics of National Academy of Sciences of Ukraine,1965,Ukraine,,['17526'],[]
91183,Ilya Michaylovich Livshic,,,None,,[],['91201']
92789,Evgeny Leonidovich Lakshtanov,Lomonosov Moscow State University,2004,Russia,Two-Particle Bound State Spectrum of Transfer Matrices for Gibbs Fields,"['91201', '92765']",[]
135980,M. Kh. Lantsman,Lomonosov Moscow State University,1965,Russia,,['91201'],[]
153475,Elena Anatolievna Zhizhina,Lomonosov Moscow State University,,Russia,,['91201'],[]
78677,Alexander  Berestov,Moscow Institute of Physics and Technology,1982,Russia,Problems of Rossby Soliton Theory,['17528'],['104804']
108431,Tuleubgei Idrisovich Amanov,Steklov Institute of Mathematics,1953,Russia,,['17529'],[]
92011,Oleg Vladimirovich Besov,Steklov Institute of Mathematics,1961,Russia,,['17529'],"['150091', '255611']"
92509,Yakov Stepanovich Bugrov,Steklov Institute of Mathematics,1956,Russia,,['17529'],[]
67492,Victor I. Burenkov,Lomonosov Moscow State University,,Russia,,['17529'],"['89737', '191954', '67511', '98288']"
122173,Vladislav Kirillovich Dzyadyk,Dnepropetrovsk State University,1955,Ukraine,,['17529'],"['130291', '131825', '130459', '129712', '130293', '129904', '130528', '130456', '129905', '151884', '129902', '211612', '131826', '130290', '129903', '130532', '131827', '130289', '130529', '130533', '129714', '129906', '130530', '129713', '130292', '129711']"
137031,Aleksandr Sergeevich Fokht,Moscow State Pedagogical Institute,1963,Russia,,['17529'],[]
122174,Nikolai Pavlovich Korneichuk,Dnepropetrovsk State University,,Ukraine,,['17529'],"['125027', '163666']"
177952,Petraq  Pilika,Lomonosov Moscow State University,1961,Russia,Some Fundamental Theorems of Nikol'skii spaces,['17529'],"['270283', '211974', '182455']"
97287,Mikhail Konstantinovich Potapov,Lomonosov Moscow State University,,Russia,,['17529'],"['154026', '154017', '131486', '154020', '131487', '159779', '159780', '153764', '153762', '152654', '154023', '219121', '153759', '153759', '154025', '154021', '154027', '148571', '154019', '153760', '153766', '153765', '154028', '153763', '154022', '154022', '154018', '148570', '153768', '153767', '154024', '97305', '152242']"
92277,Aleksandr Filippovich Timan,Steklov Institute of Mathematics,,Russia,,['17529'],"['103020', '136289', '107045', '136132', '129900', '135977', '140673', '129710', '137549', '136734', '107046']"
30269,Alexander B. Gluhovsky,Russian Academy of Sciences,1973,Russia,,['17530'],['30268']
208769,Valerian  Tatarskii,Russian Academy of Sciences,1957,Russia,,['17530'],[]
134050,Irina Leonidovna Bondi,Moscow State Pedagogical Institute,1963,Russia,Some Problems of A-Integration,['17531'],[]
134842,V. N. Koshelev,Lomonosov Moscow State University,1966,Russia,,['17535'],[]
184741,Denis  Belomestny,Lomonosov Moscow State University,2002,Russia,Reconstruction of the general distribution from the distribution of some statistics,['17536'],['184740']
155834,Ruben V. Ambartzumian,Lomonosov Moscow State University,1962,Russia,,['17537'],['188917']
101278,Ekaterina Vadimovna Bulinskaya,Steklov Institute of Mathematics,1965,Russia,,['17537'],['101282']
135010,P. G. Gamkrelidze,Steklov Institute of Mathematics,1966,Russia,,['17537'],[]
159500,Evgueni I.  Gordienko,Lomonosov Moscow State University,1978,Russia,Some results on stability in nonlinear programming in the presence of stochastic disturbances,['17537'],"['167826', '247156', '159501', '253363']"
135009,Tsiala Galaktionovna Khakhubiya,Steklov Institute of Mathematics,1966,Russia,,['17537'],[]
189630,Ernst L. Presman,Steklov Institute of Mathematics,1968,Russia,"Boundary problems for sums of random variables defined on a finite regular
Markov chain",['17537'],[]
99628,Boris Alekseevich Rogozin,Steklov Institute of Mathematics,1962,Russia,Some Extremal Problems in Domain of Limiting Theorems,['17537'],['134655']
53009,Vladimir Illyich Rotar,Moscow Institute of Physics and Technology,1970,Russia,On the Central Limit Theorem of Probability Theory,['17537'],['130049']
136935,E. G. Samandarov,Ivane Javakhishvili Tbilisi State University,1963,Georgia,,['17537'],[]
99627,Vyacheslav Vasilievich Sazonov,Lomonosov Moscow State University,1962,Russia,Probability Distributions and Characteristic Functionals,['17537'],"['128740', '10759', '146173']"
130049,Sergey Yakovlevich Shorgin,Lomonosov Moscow State University,1979,Russia,Estimates of Convergence Rate in the Central Limit Theorem of Probability Theory,"['17537', '53009']",[]
134292,Oleg Viktorovich Viskov,Steklov Institute of Mathematics,1964,Russia,,['17537'],[]
189569,Lioudmila Yu Vostrikova,Vilniaus universitetas,1981,Lithuania,Change-point problem for multidimensional stochastic processes,['17537'],[]
150167,Giulia  Di Nunno,Università degli Studi di Pavia,2003,Italy,On Stochastic Differentiation with Application to Minimal Variance Hedging,"['150166', '17538']","['150168', '227744', '154970', '150325', '197229', '182244', '150324']"
238837,Alexander Semyonovich Holevo,Steklov Institute of Mathematics,1969,Russia,,['17538'],[]
100995,Vladmir Alekseevich Vatutin,Steklov Institute of Mathematics,1987,Russia,Critical branching processes with regularly varying generating functions,"['101891', '102806']",['100996']
139483,Nikolaĭ Mihailov Yanev,Lomonosov Moscow State University,1975,Russia,,['101891'],"['140311', '140513', '140312', '140512', '61559', '140313']"
181526,Aygul T. Abakirova,Lomonosov Moscow State University,2012,Russia,"Stochastic versions of Poincare's inequality and Sobolev's logarithmic
inequality",['17541'],[]
181831,Andrey A. Afanasiev,Lomonosov Moscow State University,1993,Russia,On asymptotic properties of random sequences and processes,['17541'],[]
181525,Amir F. Aliev,Lomonosov Moscow State University,2013,Russia,Disorder problem for self-exciting processes,['17541'],[]
181143,Ashot A. Antonyan,Lomonosov Moscow State University,1988,Russia,Limit theorems for some classes of semimartingels,['17541'],[]
181802,Arkadii E. Barbaroshie,Lomonosov Moscow State University,1976,Russia,Control Markov sequences with analytic state spaces,['17541'],[]
120121,Elena / Elena Vladimirovna Boguslavskaya,Universiteit van Amsterdam,2006,Netherlands,Optimization Problems in Financial Mathematics: Explicit Solutions for Diffusion Models,"['17541', '73207']",[]
180212,Evgenii B. Burnaev,Lomonosov Moscow State University,2008,Russia,"About minimax and generalized Bayesian quickest detection problems for
Poisson processes",['17541'],[]
181144,Alexander S. Cherny,Steklov Institute of Mathematics,2000,Russia,Qualitative behaviour of the solutions of stochastic differential equations,['17541'],[]
181805,Besarion  Dochviri,Lomonosov Moscow State University,1978,Russia,Some problems on optimal stopping rules,['17541'],[]
90326,Raimund  Döhler,Technische Universität Chemnitz,1976,Germany,Untersuchungen zu randomisierten Zeiten,"['17541', '52667']",[]
181829,Levan G. Dzhamburiya,Lomonosov Moscow State University,1985,Russia,On the problem of control of observation stochastic processes,['17541'],[]
181832,Arkadii I. Ekushov,Lomonosov Moscow State University,1986,Russia,Strong invariance principle for locally square integrable semimartingales,['17541'],[]
181097,Simon A. Eloshvili,Lomonosov Moscow State University,1982,Russia,Optimal estimation of a linear stochastic system,['17541'],[]
29366,Hans-Jürgen  Engelbert,Lomonosov Moscow State University,1972,Russia,"On the Control of Stochastic Processes (Optimal Stopping, Controlled Markov Processes)",['17541'],"['243706', '133683', '183217', '158875', '133431', '183086', '90315', '133429', '90298', '89278', '84637', '90300', '133685', '90330', '133433', '133435', '27743']"
181804,Hans-Heiner  Faermann,Lomonosov Moscow State University,1977,Russia,On optimal stopping of partially observed processes,['17541'],[]
181820,A. G. Fakeev,Lomonosov Moscow State University,1970,Russia,Optimal stopping of stochastic processes with continuous time,['17541'],[]
181825,Pavel V. Gapeev,Lomonosov Moscow State University,2001,Russia,Bayesian and variational problems of sequential estimation,['17541'],[]
180230,Omar A. Glonti,Lomonosov Moscow State University,1969,Russia,"Sequential filtration, interpolation and extrapolation of random processes",['17541'],[]
187324,Boris Dmitrievich Gnedenko,"Central Economics and Mathematics Institute, Russian Academy of Science",2006,Russia,Maximization of capital in arbitrage market with transaction costs,['17541'],[]
175522,Ion  Grama,Steklov Institute of Mathematics,1988,Russia,Rates of normal approximations for semimartingales,['17541'],['175520']
86843,Alexander Alexandrovich Gushchin,Steklov Institute of Mathematics,1983,Russia,On General Theory of Random Fields (Martingale Approach),['17541'],"['269788', '189990', '182540', '182541', '182539']"
126950,Lev Abramovich Imas,Moscow Institute of Electronics and Mathematics,1987,Russia,On Absolute Continuity and Singularity of Probability Measures in Hilbert Spaces,['17541'],[]
79628,Yuri M Kabanov,Lomonosov Moscow State University,1975,Russia,Point processes and extended stochastic integrals,['17541'],"['182062', '182063', '179838', '182061']"
184954,Gennady D. Kartashov,Lomonosov Moscow State University,1971,Russia,"Problems of reconstruction (when possible) of a multivariate distribution
function based on its known marginal distributions",['17541'],[]
181577,Pavel Konstantinovich Katyshev,Lomonosov Moscow State University,1976,Russia,"Transmission of Gaussian messages through a channel with white noise and
feedback",['17541'],[]
182122,Dimitar I. Khadzhiev,Lomonosov Moscow State University,1977,Russia,Martinagale methods in the theory of point processes,['17541'],[]
182417,Vladimir Alekseevich Kolemaev,Institute of Control Sciences,1965,Russia,Problems of control of stochastic objects,['17541'],[]
181809,Eduard I. Kolomietz,Lomonosov Moscow State University,1987,Russia,Martingale methods in the theory of testing of statistical hypotheses,['17541'],[]
180228,Nino E. Kordzakhia,Lomonosov Moscow State University,1988,Russia,The convergence of binary statistical experiments,['17541'],[]
129323,Dmitry O Kramkov,Steklov Institute of Mathematics,1992,Russia,Toward the general theory of filtered statistical experiments,['17541'],"['136195', '167527', '30803', '166891', '219956']"
181835,Alexander V. Kulikov,Lomonosov Moscow State University,2008,Russia,"Multidimensional coherent risk measures and their application to problems
in financial mathematics",['17541'],[]
181833,Yurii A. Kuznetsov,Institute for Information Transmission Problems,2009,Russia,Testing of hypotheses in a scheme with alternative observations,['17541'],[]
181099,Valerii V. Lavrentev,Lomonosov Moscow State University,1983,Russia,Weak convergence of Hilbert semimartingales,['17541'],[]
181821,Vladimir A. Lebedev,Lomonosov Moscow State University,1973,Russia,Stochastic differential equations with driving random measures,['17541'],[]
181808,Irina L. Legostaeva,Lomonosov Moscow State University,1986,Russia,Minimax estimation of the trend of a random sequence,['17541'],[]
20120,Robert Sh Liptser,Lomonosov Moscow State University,1968,Russia,"Filtering, smoothing and prediction of diffusion Markov processes from incomplete data",['17541'],"['92625', '181100', '69825', '156297', '20121']"
262140,Dmitrii  Lisovskii,Lomonosov Moscow State University,2019,Russia,Statistical problems for some diffusion-type processes,['17541'],[]
180125,Yaroslav A. Lyulko,Lomonosov Moscow State University,2013,Russia,On random walk and Brownian motion-type functionals,['17541'],[]
181830,Khusniddin M. Mamatov,Lomonosov Moscow State University,1988,Russia,Weak convergence of distributions of random processes,['17541'],[]
181806,Michael G. Mania,Vilniaus universitetas,1981,Lithuania,On absolute continuity and singularity of probability measures,['17541'],"['187331', '187329', '187328']"
69195,Zakhar G. Maymin,Massachusetts Institute of Technology,1981,UnitedStates,On detection of deterministic components of a random field,"['14968', '17541']",[]
62272,Alexander Viktorovich Melnikov,Steklov Institute of Mathematics,1980,Russia,Stochastic Differential Equations with Respect to Components of Semimartingales,['17541'],"['187250', '187249', '187247', '181828', '187248', '187246']"
83760,Tamara P. Miroshnichenko,Lomonosov Moscow State University,1979,Russia,Generalized Wald problem and optimal stopping for diffusion processes,"['15024', '17541']",[]
185467,Andrey S. Mishchenko,Lomonosov Moscow State University,2005,Russia,Discrete analogues of some properties of Brownian motion and other processes,['17541'],[]
53304,Ernesto  Mordecki,Steklov Institute of Mathematics,1994,Russia,Convergence of Statistical Experiments and Hellinguer Processes,['17541'],"['256381', '169527', '179617', '202329', '238671']"
180285,Alexey A. Muravlev,Steklov Institute of Mathematics,2013,Russia,"Sequential hypothesis testing for a Brownian motion with two-sided disorder
and a fractional Brownian motion",['17541'],[]
181828,Mikhail L. Nechaev,Lomonosov Moscow State University,1999,Russia,Mean-square hedging in stochastic financial models,"['17541', '62272']",[]
168370,Mikhail Leonidovich Nikolaev,Vilniaus universitetas,1976,Lithuania,Multiple optimal stopping rules,['17541'],['169528']
154233,Aleksandr Aleksandrovich Novikov,Steklov Institute of Mathematics,1972,Russia,STochastic integrals and sequential estimation,['17541'],"['221969', '221960', '221961', '221970', '209023', '221962']"
181826,Tatiana V. Oblakova,Lomonosov Moscow State University,1990,Russia,Limit theorems for stochastic integrals and equations,['17541'],[]
180403,Stanislav V. Pastuhov,Steklov Institute of Mathematics,2004,Russia,About some probabilistic and statistical methods in technical analysis,['17541'],[]
181824,Igor V. Pavlov,Lomonosov Moscow State University,1982,Russia,Probabilistic-analytic approach to Hardy spaces,['17541'],"['186674', '189564', '189563', '188656', '190497', '190498', '190496']"
181527,Gleb V. Perelman,Perm State Technical University,2013,Russia,Modelling of processes of pressing of composite materials,['17541'],[]
11703,Boris L. Rozovskii,Lomonosov Moscow State University,1972,Russia,On stochastic equations of filtering of Markov processes,['17541'],"['8891', '100367', '8889', '8898', '248622', '38832', '77400']"
181823,S. S. Samarova,Lomonosov Moscow State University,1981,Russia,On some almost-sure properties of ergodic Markov processes,['17541'],[]
181827,Malkhaz  Shashiashvili,Lomonosov Moscow State University,1988,Russia,Optimal stopping of weakly measurable random processes,['17541'],['199168']
181522,Sergey S. Sinelnikov-Murylev,Lomonosov Moscow State University,2011,Russia,Stochastic optimal stopping problems for Levy processes,['17541'],[]
181523,Maxim A. Spiryaev,Lomonosov Moscow State University,2012,Russia,Stochastic properties of the models of Kagi and Renko,['17541'],[]
167557,"Jordan Iordan Stoianov, Йордан Стоянов Stoyanov","Institute of Mathematics, Bulgarian Academy of Sciences and Lomonosov Moscow State University",1976,Bulgaria,Optimal Estimation of Partially Observable Markov Processes,['17541'],"['168817', '168819', '168215', '168216', '53885', '168237', '168236', '168818']"
181803,Teimuraz  Torondzhadze,Lomonosov Moscow State University,1976,Russia,Innovation processes in the estimation problems of stochastic processes,['17541'],[]
181807,Eugenii I. Trofimov,Lomonosov Moscow State University,1984,Russia,Implicit function theorem for semimartingales,['17541'],[]
180229,Mikhail A. Urusov,Lomonosov Moscow State University,2003,Russia,"On absolute continuity and singularity of probability measures on a
filtered probability space",['17541'],['218316']
181524,Filip A. Ustinov,Lomonosov Moscow State University,2009,Russia,Disorder problem for Levy processes in a generalized Bayes setting,['17541'],[]
95690,Esko  Valkeila,Helsingin yliopisto,1985,Finland,Studies in Distributional Properties of Counting Processes,['17541'],"['149628', '150443', '95710', '166512', '193328']"
180404,Leonid G. Vetrov,Lomonosov Moscow State University,1980,Russia,On filtration of semimartingales,['17541'],[]
180284,Mikhail V. Zhitlukhin,Steklov Institute of Mathematics,2013,Russia,Sequential methods of testing statistical hypotheses and disorder detection,['17541'],[]
181822,Alexander K. Zvonkin,Lomonosov Moscow State University,1973,Russia,Stochastic differential equations with non-smooth coefficients,['17541'],[]
97143,Luigi  Accardi,Lomonosov Moscow State University,1974,Russia,,['10481'],"['97164', '243638']"
141681,Vadim V. Anshelevich,Lomonosov Moscow State University,1974,Russia,"The Kubo-Martin-Schwinger States and Some Topics in ""Noncommutative"" Probability Theory",['10481'],[]
144884,Pavel  Bachurin,Princeton University,2006,UnitedStates,The Structure of Singularity Manifolds of multi-Dimensional Dispersing Billiards,['10481'],[]
67722,Michael L Blank,Lomonosov Moscow State University,1985,Russia,Dynamical systems with stochastic behavior and their perturbations,['10481'],[]
66537,Pavel M. Bleher,Institute of Applied Mathematics of the Russian Academy of Sciences,1974,Russia,Investigation of the Second Order Phase Transitions in Some Models of Ferromagnetism,['10481'],"['19133', '109380', '161833', '187304', '238357']"
34125,Alexander I. Bufetov,Princeton University,2005,UnitedStates,Decay of Correlations for the Rauzy-Veech-Zorich Induction Map and the Central Limit Theorem for the Teichmuller Geodesic Flow,['10481'],[]
22248,Leonid Abramovich Bunimovich,Lomonosov Moscow State University,1973,Russia,,['10481'],"['239353', '69046', '146820', '76756', '76757', '22164', '251706', '22165', '157109', '146821']"
